"d_affinia_1.txt","negative","deceptive","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold2/d_affinia_1.txt","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity/deceptive_from_MTurk","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity","['Affinia Chicago', 'Chicago', 'Chicago']","['PERSON', 'GPE', 'GPE']","[346, 350, 350]","['specifics', 'specifics', 'specifics']","['PERSON', 'GPE']","[346, 350]","['specifics', 'specifics']",3,3,2,2,167,9,18.5555555555556,5.06586826347305,106,95,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634730538922156,0.868852459016393,0.568862275449102,0.819672131147541,"[[1, 13], [0, 13], [0, 23], [0, 9], [0, 21], [0, 24], [0, 22], [1, 20], [1, 22]]","1","0","d_affinia_1.txt",1,163,40.33,12.19,92.04,25.77,20.38,17.18,90.8,59.51,15.34,11.66,9.2,0,1.23,0,1.23,3.68,7.98,12.88,9.82,7.98,7.98,3.68,18.4,3.68,1.84,1.23,1.23,1.84,6.13,3.07,3.07,0.61,0,0.61,4.91,0,0.61,0,0,15.34,1.84,1.84,3.07,5.52,3.07,4.91,1.23,0,0.61,0,1.23,0,0.61,0,0.61,3.68,0,0,1.84,0.61,1.23,9.2,8.59,0.61,16.56,4.91,11.04,3.07,1.84,1.84,2.45,1.84,0,0,0,0,0,0,0,0,8.59,4.91,2.45,0,0,0,0,0,0,1.23,0,0,"deceptive","negative","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/tools/speciteller_rebuild/data_/statement_specificity_paper/ott_et_al/negative_polarity/deceptive_from_MTurk/fold2/d_affinia_1.txt","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/tools/speciteller_rebuild/data_/statement_specificity_paper/ott_et_al/negative_polarity/deceptive_from_MTurk","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/tools/speciteller_rebuild/data_/statement_specificity_paper/ott_et_al/negative_polarity","[0.0631591134628412, 0.005163638140467608, 0.19508884469621562, 0.1470333541821937, 0.10867439829834219, 0.02144234478875945, 0.031889079480140026, 0.05145662102302567]",0.0779884242589982,"0","0",15.34,1.19760479041916,1.79640718562874
"d_affinia_1.txt","positive","deceptive","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_affinia_1.txt","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/positive_polarity/deceptive_from_MTurk","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/positive_polarity","['recent week', 'the Affinia Hotels', 'the Affinia Hotel', 'Affinia']","['DATE', 'ORG', 'LOC', 'PERSON']","[356, 349, 351, 346]","['specifics', 'specifics', 'specifics', 'specifics']","['DATE', 'ORG', 'LOC', 'PERSON']","[356, 349, 351, 346]","['specifics', 'specifics', 'specifics', 'specifics']",4,4,4,4,64,4,16,5.65625,51,46,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.796875,0.862068965517241,0.71875,0.793103448275862,"[[2, 17], [0, 9], [0, 9], [2, 29]]","0","0","d_affinia_1.txt",1,63,71.14,68.29,76.81,99,21,23.81,92.06,52.38,11.11,9.52,6.35,0,0,0,3.17,1.59,7.94,12.7,9.52,7.94,4.76,0,15.87,9.52,4.76,0,0,3.17,9.52,9.52,0,0,0,0,11.11,0,0,0,0,6.35,0,0,1.59,3.17,1.59,0,4.76,1.59,1.59,0,0,0,0,0,0,0,0,0,0,0,0,1.59,9.52,3.17,20.63,4.76,14.29,6.35,1.59,6.35,1.59,0,0,0,0,0,0,0,0,0,9.52,4.76,4.76,0,0,0,0,0,0,0,0,0,"deceptive","positive","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/tools/speciteller_rebuild/data_/statement_specificity_paper/ott_et_al/positive_polarity/deceptive_from_MTurk/fold2/d_affinia_1.txt","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/tools/speciteller_rebuild/data_/statement_specificity_paper/ott_et_al/positive_polarity/deceptive_from_MTurk","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/tools/speciteller_rebuild/data_/statement_specificity_paper/ott_et_al/positive_polarity","[0.08119532759847231, 0.025175631100538054, 0.5178323708076011]",0.208067776502204,"0","1",25.4,6.25,6.25
"d_affinia_10.txt","negative","deceptive","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold2/d_affinia_10.txt","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity/deceptive_from_MTurk","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity","['8th', 'first', 'C-House', '6 AM', '7:18 AM', '4', 'the Affina Chicago']","['ORDINAL', 'ORDINAL', 'ORG', 'TIME', 'TIME', 'CARDINAL', 'LOC']","[361, 361, 349, 357, 357, 362, 351]","['specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics']","['ORDINAL', 'ORDINAL', 'ORG', 'TIME', 'TIME', 'CARDINAL', 'LOC']","[361, 361, 349, 357, 357, 362, 351]","['specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics']",7,7,7,7,226,16,14.125,5.17256637168142,126,115,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,2,1,0.557522123893805,0.826086956521739,0.508849557522124,0.793478260869565,"[[0, 12], [0, 12], [0, 10], [1, 13], [0, 7], [1, 25], [0, 10], [1, 10], [0, 10], [0, 10], [1, 34], [0, 10], [1, 21], [0, 8], [1, 15], [1, 19]]","1","0","d_affinia_10.txt",1,226,55.43,16.51,96.45,59.28,15.07,15.93,87.61,57.52,14.6,9.29,8.41,0,0,0,0.88,5.31,7.08,12.83,11.95,5.31,5.75,0.88,19.47,4.42,2.65,0.88,2.21,0,3.54,2.65,0.88,0.88,0,0,3.1,0,0,0,0,10.62,2.65,0,2.21,1.77,1.77,3.54,3.1,1.33,0,1.33,2.21,1.33,0,0,0.88,5.75,0,1.33,2.65,2.21,0,11.5,5.75,0.44,19.47,3.54,10.62,7.52,1.77,1.33,2.21,0.88,0,0,0,0,0,0,0,0,10.18,6.64,2.65,0.44,0,0,0,0.44,0,0,0,0,"deceptive","negative","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/tools/speciteller_rebuild/data_/statement_specificity_paper/ott_et_al/negative_polarity/deceptive_from_MTurk/fold2/d_affinia_10.txt","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/tools/speciteller_rebuild/data_/statement_specificity_paper/ott_et_al/negative_polarity/deceptive_from_MTurk","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/tools/speciteller_rebuild/data_/statement_specificity_paper/ott_et_al/negative_polarity","[0.09269131065488301, 0.024388734730286465, 0.006978078488773354, 0.011642779800288328, 0.014460125530739942, 0.24127141842181415, 0.09178444625572363, 0.020751133812268174, 0.00379810072555109, 0.613723076262302, 0.00016385562875731452, 0.14066971305377385, 0.0006354077134552716, 0.033777766442214086, 0.14413687202113984]",0.0960581879694647,"0","0",21.24,3.09734513274336,3.09734513274336
"d_affinia_10.txt","positive","deceptive","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_affinia_10.txt","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/positive_polarity/deceptive_from_MTurk","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/positive_polarity","[]","[]","[]","[]","[]","[]","[]",0,0,0,0,55,7,7.85714285714286,5.49090909090909,49,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.890909090909091,1,0.818181818181818,1,"[[0, 11], [0, 5], [0, 4], [0, 4], [0, 23], [0, 2], [0, 6]]","0","0","d_affinia_10.txt",1,53,78.54,22.52,88.81,89.18,7.57,20.75,92.45,52.83,7.55,5.66,5.66,0,0,0,0,1.89,11.32,13.21,7.55,11.32,5.66,1.89,20.75,0,0,0,0,1.89,3.77,3.77,0,0,0,0,3.77,0,0,0,0,7.55,0,0,0,3.77,0,3.77,5.66,3.77,0,1.89,1.89,0,0,0,0,9.43,1.89,1.89,3.77,1.89,0,5.66,7.55,1.89,18.87,5.66,11.32,3.77,3.77,5.66,0,3.77,1.89,0,0,0,0,0,0,0,13.21,3.77,1.89,0,0,1.89,5.66,0,0,0,0,0,"deceptive","positive","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/tools/speciteller_rebuild/data_/statement_specificity_paper/ott_et_al/positive_polarity/deceptive_from_MTurk/fold2/d_affinia_10.txt","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/tools/speciteller_rebuild/data_/statement_specificity_paper/ott_et_al/positive_polarity/deceptive_from_MTurk","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/tools/speciteller_rebuild/data_/statement_specificity_paper/ott_et_al/positive_polarity","[0.004376888393871736, 0.001275609194698768, 0.13664812706218787, 0.015428945689472284, 0.2354248979985229, 0.4991072634027943, 0.010710045265215296]",0.128995968143823,"0","1",20.75,0,0
"d_affinia_11.txt","negative","deceptive","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold2/d_affinia_11.txt","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity/deceptive_from_MTurk","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity","[]","[]","[]","[]","[]","[]","[]",0,0,0,0,70,4,17.5,5.34285714285714,59,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.842857142857143,1,0.814285714285714,1,"[[0, 9], [0, 23], [0, 20], [0, 18]]","1","0","d_affinia_11.txt",1,68,98.15,23.11,37.68,53.41,17,14.71,91.18,54.41,8.82,5.88,5.88,0,0,0,0,2.94,13.24,19.12,5.88,2.94,4.41,1.47,17.65,5.88,4.41,0,0,1.47,4.41,2.94,1.47,0,0,0,2.94,0,2.94,0,0,10.29,0,2.94,4.41,1.47,0,2.94,2.94,1.47,0,0,0,0,0,0,0,7.35,1.47,0,4.41,1.47,0,8.82,4.41,1.47,14.71,1.47,10.29,4.41,5.88,1.47,2.94,5.88,0,0,0,0,0,0,0,0,11.76,5.88,4.41,0,0,0,0,0,0,1.47,0,0,"deceptive","negative","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/tools/speciteller_rebuild/data_/statement_specificity_paper/ott_et_al/negative_polarity/deceptive_from_MTurk/fold2/d_affinia_11.txt","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/tools/speciteller_rebuild/data_/statement_specificity_paper/ott_et_al/negative_polarity/deceptive_from_MTurk","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/tools/speciteller_rebuild/data_/statement_specificity_paper/ott_et_al/negative_polarity","[0.04093359919661621, 0.14030332231102027, 0.04384346034865927, 0.05094323526325906]",0.0690059042798887,"0","0",17.64,0,0
"d_affinia_11.txt","positive","deceptive","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_affinia_11.txt","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/positive_polarity/deceptive_from_MTurk","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/positive_polarity","['Affinia', 'Chicago', '3', '10,000', '5', 'Europe']","['ORG', 'GPE', 'CARDINAL', 'MONEY', 'CARDINAL', 'LOC']","[349, 350, 362, 359, 362, 351]","['specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics']","['ORG', 'GPE', 'CARDINAL', 'MONEY', 'CARDINAL', 'LOC']","[349, 350, 362, 359, 362, 351]","['specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics']",6,6,6,6,135,12,11.25,5.03703703703704,92,83,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0.681481481481481,0.8,0.614814814814815,0.783333333333333,"[[2, 7], [0, 16], [0, 8], [0, 11], [0, 10], [1, 20], [3, 19], [0, 5], [0, 19], [0, 11], [0, 3], [0, 6]]","0","0","d_affinia_11.txt",1,133,67.14,58.91,31.13,99,13.3,15.04,87.22,58.65,16.54,11.28,6.77,0,2.26,0.75,1.5,5.26,12.03,11.28,9.77,5.26,5.26,0.75,15.79,6.02,0.75,1.5,3.01,0,9.77,9.02,0,0,0,0,9.77,0,0.75,0,0.75,11.28,3.01,1.5,2.26,2.26,1.5,2.26,2.26,1.5,0,0.75,3.01,0,0,0,0.75,8.27,3.01,0.75,0,4.51,0,7.52,4.51,0.75,9.02,0.75,6.02,3.01,0.75,4.51,0.75,3.01,0,0,0,0,0,0,0,0,14.29,6.77,5.26,0,0,0,0.75,0,0,0.75,0,0.75,"deceptive","positive","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/tools/speciteller_rebuild/data_/statement_specificity_paper/ott_et_al/positive_polarity/deceptive_from_MTurk/fold2/d_affinia_11.txt","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/tools/speciteller_rebuild/data_/statement_specificity_paper/ott_et_al/positive_polarity/deceptive_from_MTurk","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/tools/speciteller_rebuild/data_/statement_specificity_paper/ott_et_al/positive_polarity","[0.1278575061966794, 0.01425822757129458, 0.024876246755583753, 0.02392034775691332, 0.9698165764386285, 0.007988974025671558, 0.030293735496733476, 0.004778928119968329, 0.027523579238966922, 0.00021167155075596522]",0.12315257931512,"0","1",11.29,4.44444444444444,4.44444444444444
"d_affinia_12.txt","negative","deceptive","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold2/d_affinia_12.txt","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity/deceptive_from_MTurk","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity","['the Magnificent Mile', 'the Affinia Chicago', '215', 'Thirdly', 'one', 'one', 'Affinia', 'Affinia']","['ORG', 'ORG', 'CARDINAL', 'ORDINAL', 'CARDINAL', 'CARDINAL', 'ORG', 'ORG']","[349, 349, 362, 361, 362, 362, 349, 349]","['specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics']","['ORG', 'ORG', 'CARDINAL', 'ORDINAL', 'CARDINAL', 'ORG']","[349, 349, 362, 361, 362, 349]","['specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics']",8,8,6,6,145,6,24.1666666666667,5.30344827586207,90,84,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.620689655172414,0.827586206896552,0.579310344827586,0.810344827586207,"[[2, 21], [0, 36], [1, 22], [3, 25], [1, 16], [1, 25]]","1","0","d_affinia_12.txt",1,144,95.17,58.24,31.19,25.77,24,15.28,87.5,52.08,7.64,2.78,0,0,2.08,0,0.69,4.86,14.58,13.19,8.33,3.47,4.17,1.39,9.72,6.25,3.47,2.78,4.17,4.17,4.17,2.08,2.08,0,2.08,0,4.86,0,0,0,0,9.72,0.69,0,1.39,4.86,1.39,3.47,0.69,0.69,0,0,0.69,0,0,0,0.69,6.25,0.69,1.39,4.86,0.69,0,0,8.33,1.39,15.28,0.69,11.11,3.47,0.69,7.64,0.69,1.39,0,0,0,0,0,0,0,0,13.89,3.47,4.17,0,0,0,0.69,1.39,2.78,0,1.39,0,"deceptive","negative","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/tools/speciteller_rebuild/data_/statement_specificity_paper/ott_et_al/negative_polarity/deceptive_from_MTurk/fold2/d_affinia_12.txt","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/tools/speciteller_rebuild/data_/statement_specificity_paper/ott_et_al/negative_polarity/deceptive_from_MTurk","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/tools/speciteller_rebuild/data_/statement_specificity_paper/ott_et_al/negative_polarity","[0.30283356332323147, 0.779059084481066, 0.45639586638235935, 0.30420746389466835, 0.10388658913577115, 0.05396785277397759]",0.333391736665179,"0","0",15.27,4.13793103448276,5.51724137931035
"d_affinia_12.txt","positive","deceptive","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_affinia_12.txt","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/positive_polarity/deceptive_from_MTurk","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/positive_polarity","['Chicago', 'Arizona', 'Vegas', 'roughly 24 hours']","['GPE', 'GPE', 'GPE', 'TIME']","[350, 350, 350, 357]","['specifics', 'specifics', 'specifics', 'specifics']","['GPE', 'GPE', 'GPE', 'TIME']","[350, 350, 350, 357]","['specifics', 'specifics', 'specifics', 'specifics']",4,4,4,4,81,5,16.2,5.22222222222222,63,60,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0.777777777777778,0.888888888888889,0.740740740740741,0.861111111111111,"[[2, 24], [1, 10], [0, 8], [0, 26], [1, 13]]","0","0","d_affinia_12.txt",1,78,39.13,30.4,92.13,99,13,19.23,89.74,55.13,16.67,14.1,11.54,0,1.28,1.28,0,2.56,7.69,10.26,11.54,7.69,5.13,1.28,16.67,7.69,0,1.28,1.28,2.56,8.97,8.97,0,0,0,0,8.97,0,0,0,1.28,7.69,2.56,1.28,1.28,0,0,2.56,1.28,0,1.28,0,1.28,0,0,0,0,7.69,1.28,0,2.56,2.56,1.28,5.13,6.41,0,15.38,2.56,10.26,3.85,2.56,3.85,0,1.28,0,0,0,0,0,0,0,0,16.67,6.41,6.41,0,0,0,1.28,0,0,2.56,0,0,"deceptive","positive","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/tools/speciteller_rebuild/data_/statement_specificity_paper/ott_et_al/positive_polarity/deceptive_from_MTurk/fold2/d_affinia_12.txt","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/tools/speciteller_rebuild/data_/statement_specificity_paper/ott_et_al/positive_polarity/deceptive_from_MTurk","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/tools/speciteller_rebuild/data_/statement_specificity_paper/ott_et_al/positive_polarity","[0.9068983611350033, 0.0219158197949188, 0.008275300648054318, 0.057482559127140065, 0.17043049433862945, 0.14599359150452618]",0.218499354424712,"0","1",15.39,4.93827160493827,4.93827160493827
"d_affinia_13.txt","negative","deceptive","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity/deceptive_from_MTurk/fold2/d_affinia_13.txt","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity/deceptive_from_MTurk","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/negative_polarity","['a long weekend', 'Chicago', 'Affinia', '4pm', 'Thursday', '3pm', '9pm', '7:30 in the morning']","['DATE', 'GPE', 'GPE', 'TIME', 'DATE', 'QUANTITY', 'TIME', 'TIME']","[356, 350, 350, 357, 356, 360, 357, 357]","['specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics']","['DATE', 'GPE', 'GPE', 'TIME', 'DATE', 'QUANTITY', 'TIME', 'TIME']","[356, 350, 350, 357, 356, 360, 357, 357]","['specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics', 'specifics']",8,8,8,8,260,17,15.2941176470588,4.91923076923077,149,134,0,0,0,0,2,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,0,0,1,0,0,0.573076923076923,0.787037037037037,0.515384615384615,0.75,"[[2, 12], [1, 20], [3, 18], [0, 16], [0, 9], [0, 15], [0, 10], [1, 14], [0, 17], [1, 15], [0, 10], [0, 15], [0, 23], [0, 15], [0, 7], [0, 12], [0, 32]]","1","0","d_affinia_13.txt",1,253,83.76,72.33,97.88,10.71,15.81,13.44,90.51,57.31,11.86,9.88,3.56,5.93,0.4,0,0,1.98,11.46,15.42,7.91,7.11,4.35,2.37,16.21,5.93,1.98,1.58,1.98,0.4,3.56,1.19,2.37,0.4,0,0.4,8.7,0.4,0,0.79,0,7.91,0.4,0.4,0.79,2.37,0.79,3.16,1.98,0.4,0,0,1.98,0.4,0,0,1.58,10.67,6.32,0.79,1.98,1.19,0.4,8.7,7.11,0.79,26.88,3.56,15.02,10.67,1.58,0.79,4.74,0,0,0,0.79,0,0.4,0,0.4,0,13.44,5.53,1.98,0.4,0,0.79,1.19,0.4,0,2.37,0.79,0,"deceptive","negative","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/tools/speciteller_rebuild/data_/statement_specificity_paper/ott_et_al/negative_polarity/deceptive_from_MTurk/fold2/d_affinia_13.txt","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/tools/speciteller_rebuild/data_/statement_specificity_paper/ott_et_al/negative_polarity/deceptive_from_MTurk","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/tools/speciteller_rebuild/data_/statement_specificity_paper/ott_et_al/negative_polarity","[0.011999508225335298, 0.080238800504987, 0.03860035854780858, 0.00497151256492212, 0.022377610417345317, 0.015180989693052038, 0.0014935573078966868, 0.05852123657819647, 0.004215019980569834, 0.08430540703753214, 0.0016844887564956834, 0.012481197331952132, 0.06788178609923212, 0.052657744916599136, 0.021407015847141053, 0.19875896805066567]",0.0422984501162332,"0","0",27.67,3.07692307692308,3.07692307692308
"d_affinia_13.txt","positive","deceptive","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/positive_polarity/deceptive_from_MTurk/fold2/d_affinia_13.txt","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/positive_polarity/deceptive_from_MTurk","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/re_analysis/op_spam_v1.4/positive_polarity","['The Affinia Chicago', 'a week', 'next year']","['ORG', 'DATE', 'DATE']","[349, 356, 356]","['specifics', 'specifics', 'specifics']","['ORG', 'DATE', 'DATE']","[349, 356, 356]","['specifics', 'specifics', 'specifics']",3,3,3,3,57,3,19,5.33333333333333,44,40,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.771929824561403,0.956521739130435,0.701754385964912,0.91304347826087,"[[2, 27], [0, 22], [1, 8]]","0","0","d_affinia_13.txt",1,56,52.45,76.25,74.76,99,18.67,17.86,94.64,55.36,5.36,5.36,3.57,1.79,0,0,0,0,12.5,5.36,10.71,12.5,8.93,0,17.86,12.5,1.79,0,0,3.57,10.71,8.93,0,0,0,0,8.93,3.57,1.79,0,1.79,1.79,0,0,0,1.79,0,0,0,0,0,0,1.79,0,0,0,1.79,8.93,7.14,0,1.79,0,0,7.14,8.93,3.57,21.43,7.14,8.93,10.71,3.57,1.79,3.57,0,0,0,1.79,0,0,0,1.79,0,10.71,5.36,5.36,0,0,0,0,0,0,0,0,0,"deceptive","positive","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/tools/speciteller_rebuild/data_/statement_specificity_paper/ott_et_al/positive_polarity/deceptive_from_MTurk/fold2/d_affinia_13.txt","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/tools/speciteller_rebuild/data_/statement_specificity_paper/ott_et_al/positive_polarity/deceptive_from_MTurk","/Users/bennettkleinberg/Documents/Research/CBDMI_Schiphol/tools/speciteller_rebuild/data_/statement_specificity_paper/ott_et_al/positive_polarity","[0.3710937201442776, 0.016403019599394497, 0.008469237445598687]",0.13198865906309,"0","1",19.64,5.26315789473684,5.26315789473684
